,Trasformer,LSTM,Ours
90,504.8008138020833,489.1255859375,526.3438802083333
91,504.8008138020833,488.9416015625,526.12021484375
92,504.8008138020833,488.66790364583335,525.878125
93,504.8008138020833,488.39918619791666,525.6370442708334
94,504.8008138020833,488.133203125,525.398828125
95,504.8008138020833,487.85706380208336,525.1675455729167
96,504.8008138020833,487.58356119791665,524.9375325520833
97,504.8008138020833,487.1365234375,524.7103515625
98,504.8008138020833,486.6282552083333,524.4845052083333
99,504.8008138020833,486.113671875,524.27392578125
100,504.8008138020833,485.7908528645833,524.2683919270834
101,504.8008138020833,485.5388671875,524.28076171875
102,504.8008138020833,485.2572265625,524.2657552083333
103,504.8008138020833,484.96318359375,524.243359375
104,504.8008138020833,484.61878255208336,524.2175130208333
105,504.8008138020833,484.27161458333336,524.1888671875
106,504.8008138020833,483.91819661458334,524.1599283854167
107,504.8008138020833,483.55914713541665,524.1220703125
108,504.8008138020833,483.2107421875,524.0756510416667
109,504.8008138020833,482.9023111979167,524.0389973958333
110,504.8008138020833,482.6239908854167,524.0009440104167
111,504.8008138020833,482.3414713541667,523.96748046875
112,504.8008138020833,482.0359375,523.9478190104167
113,504.8008138020833,481.68785807291664,523.92919921875
114,504.8008138020833,481.37151692708335,523.91181640625
115,504.8008138020833,481.175,523.8705078125
116,504.8008138020833,481.0908203125,523.835546875
117,504.8008138020833,480.955859375,523.79541015625
118,504.8008138020833,480.8134765625,523.75615234375
119,504.8008138020833,480.6161783854167,523.71103515625
120,504.8008138020833,480.3716796875,523.6680338541667
121,504.8008138020833,480.20953776041665,523.6222005208333
122,504.8008138020833,480.1869140625,523.5906901041667
123,504.8008138020833,480.14140625,523.5644205729167
124,504.8008138020833,480.0784505208333,523.5603841145834
125,504.8008138020833,479.98694661458336,523.5470703125
126,504.8008138020833,479.9412434895833,523.5298828125
127,504.8008138020833,480.11546223958334,523.5083658854167
128,504.8008138020833,480.34514973958335,523.4934895833334
129,504.8008138020833,480.5297526041667,523.4893880208333
130,504.8008138020833,480.67164713541666,523.4858723958333
131,504.8008138020833,480.6664713541667,523.4681640625
132,504.8008138020833,480.6396809895833,523.4564778645833
133,504.8008138020833,480.67102864583336,523.4512369791667
134,504.8008138020833,480.88225911458335,523.4833333333333
135,504.8008138020833,481.02805989583334,523.5141276041667
136,504.8008138020833,481.109375,523.5461588541667
137,504.8008138020833,481.11842447916666,523.5567708333333
138,504.8008138020833,481.13251953125,523.57919921875
139,504.8008138020833,481.14378255208334,523.5915690104167
140,504.8008138020833,481.14430338541666,523.6070638020833
141,504.8008138020833,481.16083984375,523.6238932291667
142,504.8008138020833,481.32513020833335,523.6560546875
143,504.8008138020833,481.61712239583335,523.6832356770833
144,504.8008138020833,481.85625,523.6781901041667
145,504.8008138020833,481.9275390625,523.69638671875
146,504.8008138020833,481.8467122395833,523.71025390625
147,504.8008138020833,481.70240885416666,523.72294921875
148,504.8008138020833,481.49791666666664,523.7365559895833
149,504.8008138020833,481.3518880208333,523.7531901041667
150,504.8008138020833,481.28619791666665,523.7695963541667
151,504.8008138020833,481.23658854166666,523.8469075520833
152,504.8008138020833,481.10654296875,523.9262044270833
153,504.8008138020833,480.9645182291667,523.9972981770833
154,504.8008138020833,480.79697265625,523.9861002604167
155,504.8008138020833,480.66656901041665,523.9782552083333
156,504.8008138020833,480.4890625,523.9726888020833
157,504.8008138020833,480.09654947916664,523.9689778645833
158,504.8008138020833,479.676171875,524.03310546875
159,504.8008138020833,479.34186197916665,524.0918294270833
160,504.8008138020833,479.0913411458333,524.0898763020833
161,504.8008138020833,478.98037109375,524.0851236979166
162,504.8008138020833,478.90634765625,524.073046875
163,504.8008138020833,478.72532552083334,524.0613932291667
164,504.8008138020833,478.36259765625,524.0125651041667
165,504.8008138020833,478.03395182291666,523.96728515625
166,504.8008138020833,477.7296549479167,523.92236328125
167,504.8008138020833,477.5162109375,523.9043294270833
168,504.8008138020833,477.30592447916666,523.8765950520833
169,504.8008138020833,477.07255859375,523.8515299479167
170,504.8008138020833,476.87965494791666,523.8247721354167
171,504.8008138020833,476.64055989583335,523.7983723958333
172,504.8008138020833,476.20126953125,523.7643880208333
173,504.8008138020833,475.71881510416665,523.7191731770833
174,504.8008138020833,475.229296875,523.7012044270833
175,504.8008138020833,474.79156901041665,523.6739908854166
176,504.8008138020833,474.4391276041667,523.6560872395834
177,504.8008138020833,474.19765625,523.6511067708333
178,504.8008138020833,473.92213541666666,523.63125
179,504.8008138020833,473.5616861979167,523.6101236979167
180,504.8008138020833,473.1681315104167,523.5871419270833
181,504.8008138020833,472.8492838541667,523.5064127604167
182,504.8008138020833,472.63388671875,523.4216145833333
183,504.8008138020833,472.824609375,523.36865234375
184,504.8008138020833,473.05804036458335,523.3685546875
185,504.8008138020833,473.1971028645833,523.3679036458333
186,504.8008138020833,473.3989583333333,523.3490559895833
187,504.8008138020833,473.71057942708336,523.33046875
188,504.8008138020833,474.22431640625,523.24970703125
189,504.8008138020833,474.75416666666666,523.1723307291667
190,504.8008138020833,474.94049479166665,523.1543619791667
191,504.8008138020833,474.58580729166664,523.13740234375
192,504.8008138020833,474.17014973958334,523.1279947916667
193,504.8008138020833,473.9696940104167,523.1302083333334
194,504.8008138020833,473.81708984375,523.13564453125
195,504.8008138020833,473.72975260416666,523.14150390625
196,504.8008138020833,473.602734375,523.1464192708333
197,504.8008138020833,473.4029296875,523.1449869791667
198,504.8008138020833,472.963671875,523.15029296875
199,504.8008138020833,472.55065104166664,523.1549479166666
200,504.8008138020833,472.0421875,523.1595052083334
201,504.8008138020833,471.66529947916666,523.1639973958333
202,504.8008138020833,471.44788411458336,523.14560546875
203,504.8008138020833,470.93385416666666,523.1396158854167
204,504.8008138020833,470.53505859375,523.1381184895833
205,504.8008138020833,470.1354166666667,523.1470052083333
206,504.8008138020833,469.7037760416667,523.1458984375
207,504.8008138020833,469.24876302083334,523.1309895833333
208,504.8008138020833,468.7392903645833,523.1283854166667
209,504.8008138020833,468.2771809895833,523.1249348958333
210,504.8008138020833,467.83229166666666,523.1239583333333
211,504.8008138020833,467.28313802083335,523.1260416666667
212,504.8008138020833,466.67164713541666,523.1321940104167
213,504.8008138020833,465.6998697916667,523.1090169270833
214,504.8008138020833,464.75794270833336,523.0999348958334
215,504.8008138020833,463.9156901041667,523.0880208333333
216,504.8008138020833,463.05120442708335,523.08994140625
217,504.8008138020833,462.31061197916665,523.16689453125
218,504.8008138020833,461.3100911458333,523.2386067708334
219,504.8008138020833,460.1402994791667,523.30751953125
220,504.8008138020833,459.21608072916666,523.260546875
221,504.8008138020833,458.78050130208334,523.2217122395833
222,504.8008138020833,458.39921875,523.17724609375
223,504.8008138020833,457.8560546875,523.1350260416667
224,504.8008138020833,457.2803059895833,523.0802083333333
225,504.8008138020833,456.70009765625,523.00595703125
226,504.8008138020833,456.2029296875,522.9311848958333
227,504.8008138020833,455.7833658854167,522.85771484375
228,504.8008138020833,455.6345703125,522.8156901041667
229,504.8008138020833,455.47190755208334,522.7725911458333
230,504.8008138020833,455.36708984375,522.6889322916667
231,504.8008138020833,455.17080078125,522.61181640625
232,504.8008138020833,454.93365885416665,522.5259114583333
233,504.8008138020833,454.95690104166664,522.4427408854167
234,504.8008138020833,454.90380859375,522.35322265625
235,504.8008138020833,454.8266276041667,522.2726888020833
236,504.8008138020833,454.65374348958335,522.1441080729167
237,504.8008138020833,454.49892578125,522.0166666666667
238,504.8008138020833,454.46728515625,521.8908854166667
239,504.8008138020833,454.47337239583334,521.7644205729167
240,504.8008138020833,454.46608072916666,521.6366536458333
241,504.8008138020833,454.48186848958335,521.5124348958333
242,504.8008138020833,454.4597981770833,521.3881510416667
243,504.8008138020833,454.42626953125,521.2654947916667
244,504.8008138020833,454.34514973958335,521.1277669270834
245,504.8008138020833,454.2943359375,520.99609375
246,504.8008138020833,454.20061848958335,520.8673177083333
247,504.8008138020833,453.8699544270833,520.6651041666667
248,504.8008138020833,453.58391927083335,520.4648763020833
249,504.8008138020833,453.3906575520833,520.26904296875
250,504.8008138020833,453.21595052083336,520.18173828125
251,504.8008138020833,453.04449869791665,520.0908203125
252,504.8008138020833,452.86598307291666,520.0056315104167
253,504.8008138020833,452.70856119791665,519.9070963541667
254,504.8008138020833,452.576171875,519.8178385416667
255,504.8008138020833,452.44140625,519.7498372395834
256,504.8008138020833,452.29192708333335,519.6833984375
