,Trasformer,LSTM,Ours
191,504.8008138020833,428.9109700520833,518.5652018229167
192,504.8008138020833,428.86731770833336,518.551953125
193,504.8008138020833,428.86936848958334,518.5341471354167
194,504.8008138020833,428.91692708333335,518.50888671875
195,504.8008138020833,428.95520833333336,518.4847005208334
196,504.8008138020833,429.00621744791664,518.4769205729167
197,504.8008138020833,429.06669921875,518.47265625
198,504.8008138020833,429.1513346354167,518.46875
199,504.8008138020833,429.2395833333333,518.4636393229167
200,504.8008138020833,429.34576822916665,518.4552083333333
201,504.8008138020833,429.4429036458333,518.4367513020833
202,504.8008138020833,429.5224609375,518.4194661458333
203,504.8008138020833,429.5911458333333,518.4017578125
204,504.8008138020833,429.6953450520833,518.3846354166667
205,504.8008138020833,429.79970703125,518.36728515625
206,504.8008138020833,429.93170572916665,518.4180989583333
207,504.8008138020833,430.10029296875,518.4691080729167
208,504.8008138020833,430.45716145833336,518.5140950520833
209,504.8008138020833,430.6458984375,518.5513997395833
210,504.8008138020833,430.76669921875,518.5898111979167
211,504.8008138020833,430.89020182291665,518.6252278645833
212,504.8008138020833,430.98642578125,518.6569986979167
213,504.8008138020833,431.13196614583336,518.695703125
214,504.8008138020833,431.3431640625,518.7422200520833
215,504.8008138020833,432.085546875,518.79794921875
216,504.8008138020833,433.6337565104167,518.8452473958333
217,504.8008138020833,434.9923502604167,518.8916341145833
218,504.8008138020833,436.73577473958335,518.9424479166667
219,504.8008138020833,438.46813151041664,518.9400065104167
220,504.8008138020833,440.050390625,518.9358072916667
221,504.8008138020833,440.51474609375,518.9822265625
222,504.8008138020833,440.6705729166667,519.0303059895833
223,504.8008138020833,440.86097005208336,519.0801432291667
224,504.8008138020833,440.98645833333336,519.1288411458333
225,504.8008138020833,441.02861328125,519.1748372395833
226,504.8008138020833,441.54905598958334,519.2167643229167
227,504.8008138020833,442.41529947916666,519.25732421875
228,504.8008138020833,443.8460286458333,519.29794921875
229,504.8008138020833,444.6616536458333,519.34169921875
230,504.8008138020833,444.8732421875,519.3889322916667
231,504.8008138020833,445.03492838541666,519.4423502604167
232,504.8008138020833,445.06328125,519.4916341145833
233,504.8008138020833,445.08899739583336,519.5472981770833
234,504.8008138020833,445.0981119791667,519.6006510416667
235,504.8008138020833,445.12005208333335,519.6528645833333
236,504.8008138020833,445.16546223958335,519.6566080729167
237,504.8008138020833,445.2080403645833,519.5333658854166
238,504.8008138020833,445.2151692708333,519.4108723958333
239,504.8008138020833,445.29059244791665,519.2828450520833
240,504.8008138020833,445.40634765625,519.14384765625
241,504.8008138020833,445.5229817708333,519.0037434895834
242,504.8008138020833,445.6494140625,518.8739908854167
243,504.8008138020833,445.7084635416667,518.7395182291667
244,504.8008138020833,445.7353841145833,518.6047526041667
245,504.8008138020833,445.20989583333335,518.48583984375
246,504.8008138020833,443.90504557291666,518.3634114583333
247,504.8008138020833,442.8005859375,518.2470377604167
248,504.8008138020833,441.32688802083334,518.1098958333333
249,504.8008138020833,439.8393880208333,517.9607096354167
250,504.8008138020833,438.46031901041664,517.8103190104167
251,504.8008138020833,438.23658854166666,517.6782552083333
252,504.8008138020833,438.3369466145833,517.5737955729167
253,504.8008138020833,438.3716145833333,517.45654296875
254,504.8008138020833,438.4751302083333,517.3409830729166
255,504.8008138020833,438.65159505208334,517.2290690104167
256,504.8008138020833,438.35673828125,517.0909505208333
257,504.8008138020833,437.72229817708336,516.9554036458334
258,504.8008138020833,436.52548828125,516.8168619791667
259,504.8008138020833,435.93889973958335,516.6929036458333
260,504.8008138020833,435.9384765625,516.5746419270833
261,504.8008138020833,435.97431640625,516.46025390625
262,504.8008138020833,436.13115234375,516.3376953125
263,504.8008138020833,436.28606770833335,516.2260416666667
264,504.8008138020833,436.438671875,516.1067708333334
265,504.8008138020833,436.58564453125,515.98779296875
266,504.8008138020833,436.669140625,515.84482421875
267,504.8008138020833,436.66103515625,515.8235026041667
268,504.8008138020833,436.5691731770833,515.8048828125
269,504.8008138020833,436.4340494791667,515.7819986979167
