,Trasformer,LSTM,Ours
187,504.8008138020833,476.5000325520833,513.21904296875
188,504.8008138020833,476.51689453125,513.00205078125
189,504.8008138020833,476.58600260416665,512.7035807291667
190,504.8008138020833,476.63505859375,512.3669270833333
191,504.8008138020833,476.69264322916666,512.1213541666667
192,504.8008138020833,476.7866536458333,511.87366536458336
193,504.8008138020833,476.80279947916665,511.52763671875
194,504.8008138020833,476.8179036458333,511.19055989583336
195,504.8008138020833,476.78082682291665,510.61201171875
196,504.8008138020833,476.7908203125,510.27672526041664
197,504.8008138020833,476.84495442708334,509.96494140625
198,504.8008138020833,476.93499348958335,509.72099609375
199,504.8008138020833,477.01624348958336,509.47890625
200,504.8008138020833,477.06041666666664,509.19814453125
201,504.8008138020833,477.09609375,508.9092122395833
202,504.8008138020833,477.20130208333336,508.6360677083333
203,504.8008138020833,477.29645182291665,508.37164713541665
204,504.8008138020833,477.4300130208333,508.09931640625
205,504.80078125,477.51819661458336,507.8118489583333
206,504.8008138020833,477.5058919270833,507.5351888020833
