,Trasformer,LSTM,Ours
92,504.8008138020833,439.3323567708333,523.5380208333333
93,504.8008138020833,439.08326822916666,523.3299479166667
94,504.8008138020833,438.87591145833335,523.1227213541666
95,504.8008138020833,438.6916015625,522.9316731770833
96,504.8008138020833,438.4985677083333,522.7459309895834
97,504.8008138020833,438.29518229166666,522.5377278645833
98,504.8008138020833,438.1067708333333,522.3364583333333
99,504.8008138020833,437.9181315104167,522.1359700520833
100,504.8008138020833,437.73590494791665,521.9379557291667
101,504.8008138020833,437.55882161458334,521.7556315104167
102,504.8008138020833,437.38684895833336,521.5800130208333
103,504.8008138020833,437.21025390625,521.4018229166667
104,504.8008138020833,437.02356770833336,521.2201497395833
105,504.8008138020833,436.8533203125,521.0339192708333
106,504.8008138020833,436.7639973958333,520.84306640625
107,504.8008138020833,436.68792317708335,520.6692708333334
108,504.8008138020833,436.6333984375,520.4825520833333
109,504.8008138020833,436.5725911458333,520.2902669270833
110,504.8008138020833,436.4977213541667,520.0949869791667
111,504.8008138020833,436.43037109375,519.9000651041666
112,504.8008138020833,436.3745442708333,519.7068684895834
113,504.8008138020833,436.33229166666666,519.5187174479166
114,504.8008138020833,436.278125,519.3293619791667
115,504.8008138020833,436.22027994791665,519.1369466145833
116,504.8008138020833,436.16852213541665,518.9456380208334
117,504.8008138020833,436.1233723958333,518.75830078125
118,504.8008138020833,436.04609375,518.5760091145834
119,504.8008138020833,435.8663736979167,518.3905924479167
120,504.8008138020833,435.6963216145833,518.2083984375
121,504.8008138020833,435.55198567708334,518.0240559895833
122,504.8008138020833,435.50849609375,518.0103841145833
123,504.8008138020833,435.47516276041665,517.99765625
124,504.8008138020833,435.4392578125,517.9891927083333
125,504.8008138020833,435.37770182291666,517.9732096354167
126,504.8008138020833,435.32093098958336,517.9546549479167
127,504.8008138020833,435.272265625,517.9417643229167
128,504.8008138020833,435.2159830729167,517.9216796875
129,504.8008138020833,435.16787109375,517.9055338541667
130,504.8008138020833,435.1212890625,517.8918294270833
131,504.8008138020833,435.06751302083336,517.8755208333333
132,504.8008138020833,435.0115234375,517.8522786458333
133,504.8008138020833,434.97194010416666,517.8357421875
134,504.8008138020833,434.9394205729167,517.8241861979167
135,504.8008138020833,434.9161783854167,517.8142903645834
136,504.8008138020833,434.90716145833335,517.8093098958333
137,504.8008138020833,434.89674479166666,517.8060546875
138,504.8008138020833,434.87998046875,517.8001302083334
139,504.8008138020833,434.87180989583334,517.7987630208333
140,504.8008138020833,434.87353515625,517.79921875
141,504.8008138020833,434.87731119791664,517.8001627604167
142,504.8008138020833,434.87220052083336,517.7990559895833
143,504.8008138020833,434.8640950520833,517.7935546875
144,504.8008138020833,434.8564453125,517.789453125
145,504.8008138020833,434.8517578125,517.7837565104167
146,504.8008138020833,434.84765625,517.77685546875
147,504.8008138020833,434.84010416666666,517.7739908854167
148,504.8008138020833,434.8105794270833,517.7693684895834
149,504.8008138020833,434.7984375,517.75888671875
150,504.8008138020833,434.7996419270833,517.75859375
151,504.8008138020833,434.80481770833336,517.7546875
152,504.8008138020833,434.8102213541667,517.7561197916667
153,504.8008138020833,434.81927083333335,517.7521484375
154,504.8008138020833,434.82932942708334,517.7544921875
155,504.8008138020833,434.84166666666664,517.7564778645833
156,504.8008138020833,434.84254557291666,517.7571614583334
157,504.8008138020833,434.8385416666667,517.75830078125
158,504.8008138020833,434.83557942708336,517.75751953125
159,504.8008138020833,434.82366536458335,517.7581705729167
160,504.8008138020833,434.81360677083336,517.7578450520833
161,504.8008138020833,434.8028971354167,517.7566080729167
162,504.8008138020833,434.7973307291667,517.7597981770833
163,504.8008138020833,434.80152994791666,517.7635091145834
164,504.8008138020833,434.80286458333336,517.7654622395834
165,504.8008138020833,434.793359375,517.7635416666667
166,504.8008138020833,434.78056640625,517.7610677083334
167,504.8008138020833,434.76982421875,517.7593424479167
168,504.8008138020833,434.765625,517.75966796875
169,504.8008138020833,434.75940755208336,517.7615234375
170,504.8008138020833,434.76438802083334,517.7623046875
171,504.8008138020833,434.7620442708333,517.762109375
172,504.8008138020833,434.7545572916667,517.76279296875
173,504.8008138020833,434.74352213541664,517.7659830729167
174,504.8008138020833,434.72919921875,517.7669270833334
175,504.8008138020833,434.7200520833333,517.771875
176,504.8008138020833,434.71715494791664,517.78017578125
177,504.8008138020833,434.7076171875,517.78359375
178,504.8008138020833,434.6946614583333,517.7770182291666
179,504.8008138020833,434.687890625,517.7772786458333
180,504.8008138020833,434.67418619791664,517.77578125
181,504.8008138020833,434.6621419270833,517.7765299479166
182,504.8008138020833,434.65625,517.7755533854166
183,504.8008138020833,434.6615885416667,517.77578125
184,504.8008138020833,434.67119140625,517.7693033854167
185,504.8008138020833,434.68763020833336,517.7719401041667
186,504.8008138020833,434.7074869791667,517.7742513020834
187,504.8008138020833,434.72096354166666,517.7709635416667
188,504.8008138020833,434.7272135416667,517.7682291666666
189,504.8008138020833,434.74339192708334,517.765234375
190,504.8008138020833,434.76494140625,517.76865234375
191,504.8008138020833,434.78587239583334,517.7727213541667
192,504.8008138020833,434.80133463541665,517.77509765625
193,504.8008138020833,434.7908203125,517.7656901041667
194,504.8008138020833,434.77998046875,517.75615234375
195,504.8008138020833,434.7830403645833,517.7494140625
196,504.8008138020833,434.78655598958335,517.7462239583333
197,504.8008138020833,434.78600260416664,517.7356119791667
198,504.8008138020833,434.7591796875,517.72197265625
199,504.8008138020833,434.7163411458333,517.7013020833333
200,504.8008138020833,434.6737955729167,517.6907877604167
201,504.8008138020833,434.64384765625,517.6813151041666
202,504.8008138020833,434.6211263020833,517.6737630208333
203,504.8008138020833,434.59973958333336,517.6662760416667
204,504.8008138020833,434.5837890625,517.6576822916667
205,504.8008138020833,434.5683268229167,517.6501302083333
206,504.8008138020833,434.54716796875,517.6503580729167
207,504.8008138020833,434.5236002604167,517.6465169270833
208,504.8008138020833,434.51624348958336,517.6495442708333
209,504.8008138020833,434.52138671875,517.6626302083333
210,504.8008138020833,434.51227213541665,517.6581380208333
211,504.8008138020833,434.49329427083336,517.6566731770833
212,504.8008138020833,434.4619466145833,517.6513020833333
213,504.8008138020833,434.41803385416665,517.6478841145833
214,504.8008138020833,434.36796875,517.6479817708333
215,504.8008138020833,434.31116536458336,517.6397786458333
216,504.8008138020833,434.2747395833333,517.6341471354167
217,504.8008138020833,434.24912109375,517.6355794270834
218,504.8008138020833,434.22242838541666,517.6379557291667
219,504.8008138020833,434.194921875,517.6386067708333
220,504.8008138020833,434.16223958333336,517.634375
221,504.8008138020833,434.12903645833336,517.6251953125
222,504.8008138020833,434.102734375,517.616796875
223,504.8008138020833,434.08844401041665,517.6229166666667
224,504.8008138020833,434.0717447916667,517.6281901041667
225,504.8008138020833,434.04876302083335,517.6339192708333
226,504.8008138020833,434.0187174479167,517.6294270833333
227,504.8008138020833,433.9931315104167,517.6330729166667
228,504.8008138020833,433.99407552083335,517.63876953125
229,504.8008138020833,434.0049153645833,517.6477213541667
230,504.8008138020833,434.0099609375,517.6500325520833
231,504.8008138020833,434.01634114583334,517.652734375
232,504.8008138020833,434.02076822916666,517.6564127604166
233,504.8008138020833,434.02356770833336,517.6573567708333
234,504.8008138020833,434.034765625,517.6603190104166
235,504.8008138020833,434.0419921875,517.6685546875
236,504.8008138020833,434.0405598958333,517.6666666666666
237,504.8008138020833,434.03697916666664,517.6610677083333
238,504.8008138020833,434.0375,517.6554036458333
239,504.8008138020833,434.02819010416664,517.6482421875
240,504.8008138020833,434.031640625,517.652734375
241,504.8008138020833,434.03642578125,517.65302734375
242,504.8008138020833,434.0522786458333,517.6565755208334
243,504.8008138020833,434.07408854166664,517.6659505208333
244,504.8008138020833,434.09215494791664,517.6727864583333
245,504.8008138020833,434.10569661458334,517.6728841145833
246,504.8008138020833,434.10149739583335,517.67138671875
247,504.8008138020833,434.098828125,517.6748046875
248,504.8008138020833,434.0944010416667,517.6768880208333
249,504.8008138020833,434.0776692708333,517.6704427083333
250,504.8008138020833,434.05455729166664,517.6624674479167
251,504.8008138020833,434.03538411458334,517.6609049479167
252,504.8008138020833,434.01240234375,517.6584635416667
253,504.8008138020833,433.98401692708336,517.650390625
254,504.8008138020833,433.96409505208334,517.6437825520833
255,504.8008138020833,433.95042317708334,517.6423177083333
256,504.8008138020833,433.93072916666665,517.64716796875
257,504.8008138020833,433.91640625,517.6482096354167
258,504.8008138020833,433.91917317708334,517.6576171875
259,504.8008138020833,433.9070638020833,517.6697265625
260,504.8008138020833,433.8955078125,517.6772786458333
261,504.8008138020833,433.88203125,517.6916341145833
262,504.8008138020833,433.86097005208336,517.6971354166667
263,504.8008138020833,433.83863932291666,517.6993489583333
264,504.8008138020833,433.79973958333335,517.7039388020834
265,504.8008138020833,433.75625,517.7055013020833
266,504.8008138020833,433.7153645833333,517.7023111979166
267,504.8008138020833,433.67063802083334,517.7075846354167
268,504.8008138020833,433.60234375,517.71787109375
269,504.8008138020833,433.53404947916664,517.7201822916667
